"Date","Sample_ID","Concentration","Units"
"20/03/2025 03:11:21 PM","1023ASHC_26",37.7,"ng/uL"
"20/03/2025 03:11:21 PM","1023ASHC_27",48.8,"ng/uL"
"20/03/2025 03:11:21 PM","1023ASHC_28",26.6,"ng/uL"
"20/03/2025 03:11:21 PM","1023ASHC_29",33.1,"ng/uL"
"20/03/2025 03:11:21 PM","1023ASHC_30",56.4,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_01",39.9,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_02",23,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_03",33.6,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_04",50.8,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_05",104,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_06",52.8,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_07",36,"ng/uL"
"20/03/2025 02:57:11 PM","1023ASHC_08",65.2,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_09",29.8,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_10",42,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_11",43.2,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_12",26.9,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_13",33.4,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_14",41.6,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_15",41.2,"ng/uL"
"20/03/2025 02:57:54 PM","1023ASHC_16",22.3,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_17",55.6,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_18",40,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_19",34.3,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_20",33.1,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_21",48,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_22",27.2,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_23",44,"ng/uL"
"20/03/2025 03:00:53 PM","1023ASHC_24",31,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_25",62,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_26",39.4,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_27",52.4,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_28",25.8,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_29",30,"ng/uL"
"20/03/2025 03:01:30 PM","1023ASHC_30",46.4,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_01",49.2,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_02",36.7,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_03",38.7,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_04",60.4,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_05",59.2,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_06",44,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_07",35.2,"ng/uL"
"20/03/2025 04:26:52 PM","1023FENC_08",55.2,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_09",53.2,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_10",73.6,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_11",60,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_12",32.8,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_13",31.3,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_14",42.8,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_15",27.2,"ng/uL"
"20/03/2025 04:28:24 PM","1023FENC_16",16.7,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_17",35.5,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_18",43.6,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_19",45.6,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_20",32,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_21",34.2,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_22",40,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_23",28.8,"ng/uL"
"20/03/2025 04:29:27 PM","1023FENC_24",35.4,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_25",54.4,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_26",39.6,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_27",21.4,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_28",38.2,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_29",39.8,"ng/uL"
"20/03/2025 04:30:21 PM","1023FENC_30",74.4,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_01",46.4,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_02",33,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_03",33.8,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_04",57.6,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_05",50,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_06",38.2,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_07",26.5,"ng/uL"
"20/03/2025 03:53:01 PM","1023FENC_08",44.4,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_09",52.4,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_10",69.2,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_11",60.8,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_12",34,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_13",31.1,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_14",42.8,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_15",29.1,"ng/uL"
"20/03/2025 03:55:42 PM","1023FENC_16",9.92,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_17",24.6,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_18",37.2,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_19",48.4,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_20",30.6,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_21",30.8,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_22",44,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_23",28.2,"ng/uL"
"20/03/2025 03:56:34 PM","1023FENC_24",33.2,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_25",27.9,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_26",32.6,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_27",16.8,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_28",8.72,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_29",29.4,"ng/uL"
"20/03/2025 04:03:19 PM","1023FENC_30",28.8,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_01",46.8,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_02",79.2,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_03",69.6,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_04",122,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_05",82.8,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_06",42.8,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_07",106,"ng/uL"
"27/03/2025 06:53:01 PM","1023GOLD_08",71.6,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_09",41.6,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_10",82.8,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_11",59.6,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_12",78.4,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_13",72.8,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_14",38.7,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_15",64.8,"ng/uL"
"27/03/2025 06:57:56 PM","1023GOLD_16",32.4,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_17",58,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_18",66.4,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_19",57.6,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_20",59.2,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_21",30.9,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_22",66,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_23",100,"ng/uL"
"27/03/2025 07:00:19 PM","1023GOLD_24",30.9,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_25",64.8,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_26",40,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_27",119,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_28",68,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_29",64,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_30",52,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_01",30,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_02",53.2,"ng/uL"
"27/03/2025 07:01:09 PM","1023GOLD_03",63.6,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_04",80,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_05",51.6,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_06",26.1,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_07",33.6,"ng/uL"
"27/03/2025 06:31:29 PM","1023GOLD_08",50.4,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_09",39.7,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_10",76.8,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_11",48,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_12",74.8,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_13",61.2,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_14",27.7,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_15",50.4,"ng/uL"
"27/03/2025 06:32:20 PM","1023GOLD_16",31.5,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_17",10.1,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_18",63.6,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_19",54.8,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_20",58,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_21",21.4,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_22",50,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_23",53.2,"ng/uL"
"27/03/2025 06:32:49 PM","1023GOLD_24",24.4,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_25",63.6,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_26",39.9,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_27",117,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_28",52.4,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_29",44,"ng/uL"
"27/03/2025 06:33:09 PM","1023GOLD_30",53.6,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_01",102,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_02",44.4,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_03",63.6,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_04",54.8,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_05",50,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_06",95.2,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_07",34,"ng/uL"
"25/03/2025 04:37:23 PM","1023LAUR_08",47.2,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_09",127,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_10",40.4,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_11",42,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_12",94.4,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_13",60.4,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_14",64.8,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_15",60,"ng/uL"
"25/03/2025 04:37:44 PM","1023LAUR_16",31,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_17",96.8,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_18",91.6,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_19",136,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_20",52.4,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_21",63.2,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_22",78.4,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_23",31.8,"ng/uL"
"25/03/2025 04:39:16 PM","1023LAUR_24",52.4,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_25",32.6,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_26",37.5,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_27",114,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_28",49.6,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_29",59.2,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_30",44,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_01",133,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_02",54.8,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_03",98.8,"ng/uL"
"25/03/2025 04:39:39 PM","1023LAUR_04",56.8,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_05",51.6,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_06",138,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_07",49.6,"ng/uL"
"25/03/2025 04:24:20 PM","1023LAUR_08",54.4,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_09",163,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_10",42.8,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_11",52,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_12",128,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_13",63.2,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_14",71.2,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_15",51.2,"ng/uL"
"25/03/2025 04:25:08 PM","1023LAUR_16",39.5,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_17",109,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_18",108,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_19",159,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_20",59.6,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_21",68.8,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_22",83.6,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_23",34.6,"ng/uL"
"25/03/2025 04:27:28 PM","1023LAUR_24",55.2,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_25",35.3,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_26",21.9,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_27",137,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_28",55.6,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_29",67.6,"ng/uL"
"25/03/2025 04:27:56 PM","1023LAUR_30",50,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_01",44.4,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_02",19.6,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_03",15.2,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_04",13.8,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_05",28.4,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_06",17.3,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_07",10,"ng/uL"
"29/07/2025 05:18:30 PM","1024ASHC_08",29.7,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_09",75.2,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_10",18.4,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_11",82.8,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_12",19.8,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_13",23,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_14",13.1,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_15",13.4,"ng/uL"
"29/07/2025 05:20:44 PM","1024ASHC_16",45.6,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_17",20.9,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_18",95.2,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_19",37.8,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_20",20.8,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_21",60,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_22",42.8,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_23",13.9,"ng/uL"
"29/07/2025 05:22:00 PM","1024ASHC_24",28.8,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_25",58.8,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_26",70,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_27",24,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_28",40.8,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_29",44.4,"ng/uL"
"29/07/2025 05:25:40 PM","1024ASHC_30",83.6,"ng/uL"
"29/07/2025 05:26:07 PM","1024ASHC_BLANK",0.424,"ng/uL"
"29/07/2025 05:26:07 PM","1024ASHC_BLANK",0.528,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_01",37,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_02",20.2,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_03",12,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_04",10.6,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_05",26.2,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_06",16.8,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_07",9.6,"ng/uL"
"29/07/2025 05:00:11 PM","1024ASHC_08",26.3,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_09",72.8,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_10",17.2,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_11",101,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_12",24,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_13",25.7,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_14",15.6,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_15",15.6,"ng/uL"
"29/07/2025 05:02:59 PM","1024ASHC_16",50,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_17",19.1,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_18",86,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_19",33.4,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_20",17,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_21",44,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_22",27.4,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_23",10.7,"ng/uL"
"29/07/2025 05:08:34 PM","1024ASHC_24",19.9,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_25",66.4,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_26",88.4,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_27",26.3,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_28",51.6,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_29",48.8,"ng/uL"
"29/07/2025 05:10:44 PM","1024ASHC_30",95.2,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_01",40,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_02",50,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_03",50,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_04",32.4,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_05",21.5,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_06",57.6,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_07",48.4,"ng/uL"
"29/07/2025 03:16:40 PM","1024FENC_08",49.6,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_09",67.6,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_10",75.2,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_11",39.3,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_12",57.6,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_13",44.8,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_14",48.4,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_15",39.2,"ng/uL"
"29/07/2025 03:19:39 PM","1024FENC_16",52.8,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_17",40,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_18",42.8,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_19",53.2,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_20",83.2,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_21",43.2,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_22",50,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_23",69.6,"ng/uL"
"29/07/2025 03:22:21 PM","1024FENC_24",72,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_25",69.6,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_26",64.8,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_27",42.8,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_28",63.2,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_29",98.4,"ng/uL"
"29/07/2025 03:24:07 PM","1024FENC_30",90.8,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_01",42,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_02",55.6,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_03",55.2,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_04",35.9,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_05",23.1,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_06",65.6,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_07",48,"ng/uL"
"29/07/2025 03:02:26 PM","1024FENC_08",52,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_09",81.6,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_10",81.2,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_11",48.4,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_12",68,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_13",54,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_14",58,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_15",45.6,"ng/uL"
"29/07/2025 03:05:54 PM","1024FENC_16",62.4,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_17",45.6,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_18",42.4,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_19",56.4,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_20",87.2,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_21",45.2,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_22",55.2,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_23",80.4,"ng/uL"
"29/07/2025 03:07:47 PM","1024FENC_24",76,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_25",65.6,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_26",59.6,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_27",41.6,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_28",55.6,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_29",98.8,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_30",84.4,"ng/uL"
"29/07/2025 03:12:31 PM","1024FENC_BLANK",0.035,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_01",51.6,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_02",64.8,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_03",48,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_04",42.8,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_05",54.4,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_06",35.4,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_07",60.4,"ng/uL"
"29/07/2025 01:39:57 PM","1024GOLD_08",44,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_09",38.1,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_10",66,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_11",46,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_12",28.2,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_13",56.4,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_14",54.8,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_15",69.6,"ng/uL"
"29/07/2025 01:41:50 PM","1024GOLD_16",22.1,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_17",56.8,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_18",47.6,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_19",41.2,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_20",12.2,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_21",54,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_22",65.2,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_23",40.4,"ng/uL"
"29/07/2025 01:45:04 PM","1024GOLD_24",29.6,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_25",31.1,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_26",29,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_27",44.8,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_28",41.2,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_29",48.8,"ng/uL"
"29/07/2025 01:46:54 PM","1024GOLD_30",64,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_01",53.6,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_02",69.2,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_03",46.4,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_04",38.3,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_05",56.4,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_06",30.7,"ng/uL"
"29/07/2025 01:30:52 PM","1024GOLD_07",64,"ng/uL"
