"Sample_ID","Date_collected","Site","Lab_sample","Date_read1","reader1","Sex1","Stage1","Duplicate_read","Date_read2","reader2","Sex2","Stage2","Notes","Sex_final","Stage_final","Date_read3","reader3","Sex3","Stage3"
"0624ASHC_03",2024-06-10,"ASHC",3,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_04",2024-06-10,"ASHC",4,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_05",2024-06-10,"ASHC",5,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","No outer mantle","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_06",2024-06-10,"ASHC",6,"07-31-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_07",2024-06-10,"ASHC",7,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","or spawning? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_08",2024-06-10,"ASHC",8,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","post-spawning? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_09",2024-06-10,"ASHC",9,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning","post-spawning? - SD","Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_10",2024-06-10,"ASHC",10,"07-31-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624ASHC_11",2024-06-10,"ASHC",11,"07-31-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624ASHC_12",2024-06-10,"ASHC",12,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_13",2024-06-10,"ASHC",13,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning","post-spawning? - SD","Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_14",2024-06-10,"ASHC",14,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","signs of spawning and post - spawning - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_15",2024-06-10,"ASHC",15,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_16",2024-06-10,"ASHC",16,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","signs of disease- SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_17",2024-06-10,"ASHC",17,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_18",2024-06-10,"ASHC",18,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning","or late mature? - SD","Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_19",2024-06-10,"ASHC",19,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_20",2024-06-10,"ASHC",20,"07-31-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning","diseased - SD","Female","5_Spawning",NA,NA,NA,NA
"0624ASHC_21",2024-06-10,"ASHC",21,"07-31-2025","Sarina Dery","Hermaphrodite","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Hermaphrodite","4_Late_Mature",NA,"Hermaphrodite","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_22",2024-06-10,"ASHC",22,"07-31-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_23",2024-06-10,"ASHC",23,"07-31-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_24",2024-06-10,"ASHC",24,"07-31-2025","Sarina Dery","Female","0_Castrated",TRUE,"10-21-2025","Kyra Lenderman","Female","0_Castrated","heavily diseased - SD. Need to check with Lydia - KL","Female","0_Castrated",NA,NA,NA,NA
"0624ASHC_25",2024-06-10,"ASHC",25,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_26",2024-06-10,"ASHC",26,"07-31-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_27",2024-06-10,"ASHC",27,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_28",2024-06-10,"ASHC",28,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_29",2024-06-10,"ASHC",29,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624ASHC_30",2024-06-10,"ASHC",30,"07-31-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_01",2024-06-12,"FENC",1,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_02",2024-06-12,"FENC",2,"08-01-2025","Sarina Dery","Female","3_Early_Active",TRUE,"10-21-2025","Kyra Lenderman","Female","3_Early_Active","diseased? - SD","Female","3_Early_Active",NA,NA,NA,NA
"0624FENC_03",2024-06-12,"FENC",3,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_04",2024-06-12,"FENC",4,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature","no outer mantle.","Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_05",2024-06-12,"FENC",5,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_06",2024-06-12,"FENC",6,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","no outer mantle.","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_07",2024-06-12,"FENC",7,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624FENC_08",2024-06-12,"FENC",8,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_09",2024-06-12,"FENC",9,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_10",2024-06-12,"FENC",10,"08-01-2025","Sarina Dery","Hemaphrodite","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Hermaphrodite","5_Spawning","majority sperm - a few eggs - SD","Hermaphrodite","5_Spawning",NA,NA,NA,NA
"0624FENC_11",2024-06-12,"FENC",11,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_12",2024-06-12,"FENC",12,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature","spawning areas - SD","Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_13",2024-06-12,"FENC",13,"08-01-2025","Sarina Dery","Male","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Male","5_Spawning","spawning areas - SD","Male","5_Spawning",NA,NA,NA,NA
"0624FENC_14",2024-06-12,"FENC",14,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning areas - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_15",2024-06-12,"FENC",15,"08-01-2025","Sarina Dery","Male","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Male","5_Spawning",NA,"Male","5_Spawning",NA,NA,NA,NA
"0624FENC_16",2024-06-12,"FENC",16,"08-01-2025","Sarina Dery","Female","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0624FENC_17",2024-06-12,"FENC",17,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_18",2024-06-12,"FENC",18,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning areas - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_19",2024-06-12,"FENC",19,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature","spawning areas - SD","Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_20",2024-06-12,"FENC",20,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_21",2024-06-12,"FENC",21,"08-01-2025","Sarina Dery","Male","5_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Male","5_Spawning",NA,"Male","5_Spawning",NA,NA,NA,NA
"0624FENC_22",2024-06-12,"FENC",22,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning areas - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_23",2024-06-12,"FENC",23,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_24",2024-06-12,"FENC",24,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_25",2024-06-12,"FENC",25,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning areas - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_26",2024-06-12,"FENC",26,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624FENC_27",2024-06-12,"FENC",27,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","spawning areas - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_28",2024-06-12,"FENC",28,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"10-21-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624FENC_29",2024-06-12,"FENC",29,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Female","4_Late_Mature","post-spawning areas- SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624FENC_30",2024-06-12,"FENC",30,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"10-21-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_01",2024-06-20,"GOLD",1,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_02",2024-06-20,"GOLD",2,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_03",2024-06-20,"GOLD",3,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_04",2024-06-20,"GOLD",4,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Female","4_Late_Mature","post-spawning areas or disease?-SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_05",2024-06-20,"GOLD",5,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_06",2024-06-20,"GOLD",6,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_07",2024-06-20,"GOLD",7,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_08",2024-06-20,"GOLD",8,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_10",2024-06-20,"GOLD",10,"08-01-2025","Sarina Dery","Female","5_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","5_Spawning","post-spawning areas or disease?-SD","Female","5_Spawning",NA,NA,NA,NA
"0624GOLD_11",2024-06-20,"GOLD",11,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_12",2024-06-20,"GOLD",12,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_13",2024-06-20,"GOLD",13,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_14",2024-06-20,"GOLD",14,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_15",2024-06-20,"GOLD",15,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Female","4_Late_Mature",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_16",2024-06-20,"GOLD",16,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_17",2024-06-20,"GOLD",17,"08-01-2025","Sarina Dery","Female","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Female","4_Late_Mature","diseased - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_18",2024-06-20,"GOLD",18,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_19",2024-06-20,"GOLD",19,"08-01-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"11-02-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"0624GOLD_20",2024-06-20,"GOLD",20,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_21",2024-06-20,"GOLD",21,"08-01-2025","Sarina Dery","Female","5_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","5_Spawning","post-spawning areas or disease?-SD","Female","5_Spawning",NA,NA,NA,NA
"0624GOLD_22",2024-06-20,"GOLD",22,"08-01-2025","Sarina Dery","Hermaphrodite","5_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Hermaphrodite","5_Spawning","post-spawning areas or disease?-SD","Hermaphrodite","5_Spawning",NA,NA,NA,NA
"0624GOLD_23",2024-06-20,"GOLD",23,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning","post-spawning areas or disease?-SD","Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_24",2024-06-20,"GOLD",24,"08-01-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"11-02-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"0624GOLD_25",2024-06-20,"GOLD",25,"08-01-2025","Sarina Dery","Female","5_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0624GOLD_26",2024-06-20,"GOLD",26,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_27",2024-06-20,"GOLD",27,"08-01-2025","Sarina Dery","Female","3_Early_Active",TRUE,"11-02-2025","Kyra Lenderman","Female","3_Early_Active","post-spawning areas or disease?-SD; a lot of underdeveloped eggs","Female","3_Early_Active",NA,NA,NA,NA
"0624GOLD_28",2024-06-20,"GOLD",28,"08-01-2025","Sarina Dery","Male","4_Late_Mature",TRUE,"11-02-2025","Kyra Lenderman","Male","4_Late_Mature",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0624GOLD_29",2024-06-20,"GOLD",29,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0624GOLD_30",2024-06-20,"GOLD",30,"08-01-2025","Sarina Dery","Female","6_Post_Spawning",TRUE,"11-02-2025","Kyra Lenderman","Female","6_Post_Spawning","post-spawning areas or disease?-SD","Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_01",2023-07-10,"ASHC",1,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning","post spawned areas and disease - SD","Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_02",2023-07-10,"ASHC",2,"12-19-2025","Kyra Lenderman","Male","3_Early_Active",TRUE,"10-04-2025","Sarina Dery","Male","4_Late_Mature","No tails present","Male","3_Early_Active",NA,NA,NA,NA
"0723ASHC_03",2023-07-10,"ASHC",3,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_04",2023-07-10,"ASHC",4,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_05",2023-07-10,"ASHC",5,"12-19-2025","Kyra Lenderman","Male","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Male","5_Spawning",NA,"Male","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_06",2023-07-10,"ASHC",6,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_07",2023-07-10,"ASHC",7,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning","or spawning? -SD","Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_08",2023-07-10,"ASHC",8,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_09",2023-07-10,"ASHC",9,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_10",2023-07-10,"ASHC",10,"12-19-2025","Kyra Lenderman","Male","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Male","6_Post_Spawning",NA,"Male","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_11",2023-07-10,"ASHC",11,"12-19-2025","Kyra Lenderman","Female","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_12",2023-07-10,"ASHC",12,"12-19-2025","Kyra Lenderman","Male","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Male","5_Spawning",NA,"Male","5_Spawning",NA,NA,NA,NA
"0723ASHC_13",2023-07-10,"ASHC",13,"12-19-2025","Kyra Lenderman","Female","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning","some post spawned areas -SD","Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_14",2023-07-10,"ASHC",14,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning","many immature eggs","Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_15",2023-07-10,"ASHC",15,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_16",2023-07-10,"ASHC",16,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_17",2023-07-10,"ASHC",17,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning","post spawning area abundant but is it majority? - SD","Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_18",2023-07-10,"ASHC",18,"12-19-2025","Kyra Lenderman","Male","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Male","5_Spawning",NA,"Male","5_Spawning",NA,NA,NA,NA
"0723ASHC_19",2023-07-10,"ASHC",19,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning",NA,"Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_20",2023-07-10,"ASHC",20,"12-19-2025","Kyra Lenderman","Male","7_Reabsorbing",TRUE,"10-04-2025","Sarina Dery","ND","7_Reabsorbing",NA,"Male","7_Reabsorbing",NA,NA,NA,NA
"0723ASHC_21",2023-07-10,"ASHC",21,"12-19-2025","Kyra Lenderman","Female","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning","Some reabsorption happening","Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_22",2023-07-10,"ASHC",22,"12-19-2025","Kyra Lenderman","Female","4_Late_Mature",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning","majority spawning? -SD","Female","4_Late_Mature",NA,NA,NA,NA
"0723ASHC_23",2023-07-10,"ASHC",23,"12-19-2025","Kyra Lenderman","Female","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_24",2023-07-10,"ASHC",24,"12-19-2025","Kyra Lenderman","Male","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Male","6_Post_Spawning",NA,"Male","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_25",2023-07-10,"ASHC",25,"12-19-2025","Kyra Lenderman","Male","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Male","5_Spawning",NA,"Male","5_Spawning",NA,NA,NA,NA
"0723ASHC_26",2023-07-10,"ASHC",26,"12-19-2025","Kyra Lenderman","Female","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","5_Spawning","majority spawning? -SD","Female","5_Spawning",NA,NA,NA,NA
"0723ASHC_27",2023-07-10,"ASHC",27,"12-19-2025","Kyra Lenderman","Female","5_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_28",2023-07-10,"ASHC",28,"12-19-2025","Kyra Lenderman","Female","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning",NA,"Female","6_Post_Spawning",NA,NA,NA,NA
"0723ASHC_29",2023-07-10,"ASHC",29,"12-19-2025","Kyra Lenderman","Female","6_Post_Spawning",TRUE,"10-04-2025","Sarina Dery","Female","6_Post_Spawning","some spawning areas -SD","Female","6_Post_Spawning",NA,NA,NA,NA
