"lab_id","date_collected","site","lab_sample","date_processed","height_mm","condition","sample_notes","mantle_rftm","ggr1_frozen","ggr2_etoh","cross_histology","date_davidsons","date_etoh","...15","...16","...17","ww_total_g","length_mm","width_mm","dissection_notes","ggr1_etoh","adductor_etoh","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...18","...19","...20"
"0623ASHC_01",2023-06-12,"ASHC",1,2023-06-12,124.22,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,106.19,55.07,28.74,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_02",2023-06-12,"ASHC",2,2023-06-12,100.92,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,81.02,50.3,33.34,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_03",2023-06-12,"ASHC",3,2023-06-12,117.54,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,85.57,49.55,29.59,"pea crab",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_04",2023-06-12,"ASHC",4,2023-06-12,94.04,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,38.41,46.94,16.02,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_05",2023-06-12,"ASHC",5,2023-06-12,114,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,86.88,48.26,28.7,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_06",2023-06-12,"ASHC",6,2023-06-12,128.93,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,123.1,61.36,27.9,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_07",2023-06-12,"ASHC",7,2023-06-12,95.94,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,58.73,52.16,15.69,"polydora mud blisters, boring sponge, polychete tubes, pea crab, shell scaring",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_08",2023-06-12,"ASHC",8,2023-06-12,120.22,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,152.84,71.9,35.51,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_09",2023-06-12,"ASHC",9,2023-06-12,141.08,"1_very_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,142.73,62.42,33.73,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_10",2023-06-12,"ASHC",10,2023-06-12,108.19,"1_very_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,86.46,56.47,24.07,"shell scaring",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_11",2023-06-12,"ASHC",11,2023-06-12,94.53,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,90.32,67.33,31.34,"pea crab, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_12",2023-06-12,"ASHC",12,2023-06-12,114.71,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,95.94,55.58,25.74,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_13",2023-06-12,"ASHC",13,2023-06-12,80.89,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,47.35,50.92,20.04,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_14",2023-06-12,"ASHC",14,2023-06-12,87.49,"1_very_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,63.37,65,25.6,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_15",2023-06-12,"ASHC",15,2023-06-12,97.16,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,64.94,51.21,21.5,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_16",2023-06-12,"ASHC",16,2023-06-12,111.69,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,121.74,69.03,33.35,"pea crab, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_17",2023-06-12,"ASHC",17,2023-06-12,88.13,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,59.65,53.07,22.92,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_18",2023-06-12,"ASHC",18,2023-06-12,116.05,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,208.81,83.52,37.85,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_19",2023-06-12,"ASHC",19,2023-06-12,118.93,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,63.26,46.17,17.67,"mud blisters, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_20",2023-06-12,"ASHC",20,2023-06-12,96.34,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,56.07,54.41,24.61,"mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_21",2023-06-12,"ASHC",21,2023-06-12,85.49,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,79.82,63.56,35.15,"mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_22",2023-06-12,"ASHC",22,2023-06-12,89.96,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,90.89,58.48,35.06,"mud blisters; polychaetes",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_23",2023-06-12,"ASHC",23,2023-06-12,101.18,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,92.01,66.28,28.57,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_24",2023-06-12,"ASHC",24,2023-06-12,109.81,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,141.23,66.55,34.48,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_25",2023-06-12,"ASHC",25,2023-06-12,106.11,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,84.63,51.92,25.88,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_26",2023-06-12,"ASHC",26,2023-06-12,81.31,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,57.6,55.95,24.06,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_27",2023-06-12,"ASHC",27,2023-06-12,115.51,"1_very_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,156.58,76.97,30.53,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_28",2023-06-12,"ASHC",28,2023-06-12,114.89,"1_very_good",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,193.65,85.74,43.37,"mud blisters; boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_29",2023-06-12,"ASHC",29,2023-06-12,95.49,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,75.07,56.86,25.73,"mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623ASHC_30",2023-06-12,"ASHC",30,2023-06-12,102.73,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-12,2023-06-15,NA,NA,NA,121.54,62.44,33.46,"pea crab; mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_01",2023-06-14,"FENC",1,2023-06-15,128.75,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,87.45,45.33,25.43,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_02",2023-06-14,"FENC",2,2023-06-15,131.76,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,113.61,57.79,24.33,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_03",2023-06-14,"FENC",3,2023-06-15,87.24,"6_fair_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,34.62,47.3,23.14,"significant mantle recession. fiddler crab in shell cavity",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_04",2023-06-14,"FENC",4,2023-06-15,98.12,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,50.11,42.79,20.57,"polydora worm; light conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_05",2023-06-14,"FENC",5,2023-06-15,87.38,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,42.03,44.43,19.55,"polydora; conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_06",2023-06-14,"FENC",6,2023-06-15,99.01,"7_poor_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,79.92,50.95,25.21,"pea crab, conchiolin,  boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_07",2023-06-14,"FENC",7,2023-06-15,117.47,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,64.6,51.85,22.02,"pea crab, conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_08",2023-06-14,"FENC",8,2023-06-15,134.8,"7_poor_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,69.07,52.77,28.81,"conchiolin, boring sponge",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_09",2023-06-14,"FENC",9,2023-06-15,113.87,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,48.1,47.55,19.8,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_10",2023-06-14,"FENC",10,2023-06-15,124.16,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,66.59,49.78,20.91,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_11",2023-06-14,"FENC",11,2023-06-15,108.91,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,59.04,40.75,22.65,"conchiolin, polydora mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_12",2023-06-14,"FENC",12,2023-06-15,102.8,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,96.28,59.57,30.12,"conchiolin,  mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_13",2023-06-14,"FENC",13,2023-06-15,121.62,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,73.91,49.37,22.18,"conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_14",2023-06-14,"FENC",14,2023-06-15,137.98,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,92.05,56.83,21.15,"conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_15",2023-06-14,"FENC",15,2023-06-15,144.3,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,90.37,52.47,22.93,"conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_16",2023-06-14,"FENC",16,2023-06-15,112.95,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,111.68,60.29,27.54,"conchiolin , mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_17",2023-06-14,"FENC",17,2023-06-15,114.91,"7_poor_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,138.77,65.93,33.59,"conchiolin and mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_18",2023-06-14,"FENC",18,2023-06-15,115.52,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,163.43,70.79,34.2,"conchiolin and mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_19",2023-06-14,"FENC",19,2023-06-15,123.44,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,70.4,47.32,25.13,"brittle shell , heavy mud blisters and conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_20",2023-06-14,"FENC",20,2023-06-15,107.84,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,57.19,43.43,20.75,"conchiolin , mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_21",2023-06-14,"FENC",21,2023-06-15,92.92,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,49.86,50.62,21.17,"lease site; conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_22",2023-06-14,"FENC",22,2023-06-15,116.69,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,95.28,57.68,26.44,"lease site; conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_23",2023-06-14,"FENC",23,2023-06-15,95.89,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,56.92,52.82,17.77,"lease site; conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_24",2023-06-14,"FENC",24,2023-06-15,83.18,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,53.83,60.74,25.86,"lease site; conchiolin,  mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_25",2023-06-14,"FENC",25,2023-06-15,99.5,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,88.29,45.4,31.73,"lease site; conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_26",2023-06-14,"FENC",26,2023-06-15,109.44,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,68.62,57.57,20.21,"lease site; conchiolin,  mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_27",2023-06-14,"FENC",27,2023-06-15,92.04,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,43.35,46.56,24.15,"lease site; conchiolin,  mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_28",2023-06-14,"FENC",28,2023-06-15,131.94,"5_fair",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,61.93,43.88,24.29,"lease site; pea crab, conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_29",2023-06-14,"FENC",29,2023-06-15,107.28,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,68.54,59.16,26.5,"lease site; pea crab,  conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623FENC_30",2023-06-14,"FENC",30,2023-06-15,124.16,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-15,NA,NA,NA,NA,64.51,40.7,30.42,"lease site; pea crab,  conchiolin, mud blisters",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_01",2023-06-20,"GOLD",1,2023-06-21,77.37,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,38.44,49.89,16.48,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_02",2023-06-20,"GOLD",2,2023-06-21,72.74,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,30.79,50.51,20.49,"IM training",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_03",2023-06-20,"GOLD",3,2023-06-21,71.5,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,39.49,48.89,25.65,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_04",2023-06-20,"GOLD",4,2023-06-21,81.08,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,33.87,48.8,17.01,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_05",2023-06-20,"GOLD",5,2023-06-21,70.94,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,44.09,56.66,21.8,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_06",2023-06-20,"GOLD",6,2023-06-21,66.88,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,37.84,52.48,19.84,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_07",2023-06-20,"GOLD",7,2023-06-21,76.42,"6_fair_minus",NA,TRUE,NA,FALSE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,30.02,55.55,13.42,"pea crab; IM training",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_08",2023-06-20,"GOLD",8,2023-06-21,68.61,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,35.64,50.61,22.9,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_09",2023-06-20,"GOLD",9,2023-06-21,64.64,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,28.71,50.72,20.75,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_10",2023-06-20,"GOLD",10,2023-06-21,71.99,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,41.63,53.4,20.94,"conchiolin,  mud blisters",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_11",2023-06-20,"GOLD",11,2023-06-21,76.54,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,50.55,61.05,29.01,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_12",2023-06-20,"GOLD",12,2023-06-21,70.36,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,29.6,38.87,20.18,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_13",2023-06-20,"GOLD",13,2023-06-21,68.14,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,39.32,50.46,26.69,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_14",2023-06-20,"GOLD",14,2023-06-21,62.11,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,28.29,56.19,17.64,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_15",2023-06-20,"GOLD",15,2023-06-21,72.95,"2_good",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,35.82,45.69,20.06,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_16",2023-06-20,"GOLD",16,2023-06-21,76.17,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,45.66,48.29,24.45,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_17",2023-06-20,"GOLD",17,2023-06-21,70.8,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,35.66,50.47,22.01,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_18",2023-06-20,"GOLD",18,2023-06-21,84.41,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,43.11,55.68,22.48,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_19",2023-06-20,"GOLD",19,2023-06-21,78.21,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,35.33,44.26,21.15,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_20",2023-06-20,"GOLD",20,2023-06-21,83.27,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,52.36,71.76,26.94,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_21",2023-06-20,"GOLD",21,2023-06-21,65.32,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,18.98,51.06,13.32,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0623GOLD_22",2023-06-20,"GOLD",22,2023-06-21,74.3,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-06-21,2023-06-23,NA,NA,NA,20.72,40.95,15.34,"conchiolin",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
