"Target_dye","Sample_ID","Cq","Concentration","Cq_mean","Cq_st_dev","St_dev","File_Name","Month_year","Site","Replicate","Date"
"FAM","0823ASHC_24",21.86369144,992988.3572,21.90776011,0.062322511,38115.27381,"0823ASHC_qPCR.csv","0823","ASHC","24",2023-08-01
"FAM","0823ASHC_24",21.95182878,939085.22,21.90776011,0.062322511,38115.27381,"0823ASHC_qPCR.csv","0823","ASHC","24",2023-08-01
"HEX","0823ASHC_qPCR_Std-01",14.91623518,1e+08,14.99712029,0.08000613,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-01",14.99890821,1e+08,14.99712029,0.08000613,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-01",15.07621747,1e+08,14.99712029,0.08000613,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_01",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","01",2023-08-01
"HEX","0823ASHC_01",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","01",2023-08-01
"HEX","0823ASHC_09",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","09",2023-08-01
"HEX","0823ASHC_09",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","09",2023-08-01
"HEX","0823ASHC_17",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","17",2023-08-01
"HEX","0823ASHC_17",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","17",2023-08-01
"HEX","0823ASHC_25",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","25",2023-08-01
"HEX","0823ASHC_25",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","25",2023-08-01
"HEX","NTC-01",NA,NA,0,0,0,"0823ASHC_qPCR.csv","NTC-",NA,NA,NA
"HEX","0823ASHC_qPCR_Std-02",19.05322507,1e+07,18.87814393,0.515042326,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-02",18.29838538,1e+07,18.87814393,0.515042326,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-02",19.28282135,1e+07,18.87814393,0.515042326,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_02",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","02",2023-08-01
"HEX","0823ASHC_02",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","02",2023-08-01
"HEX","0823ASHC_10",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","10",2023-08-01
"HEX","0823ASHC_10",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","10",2023-08-01
"HEX","0823ASHC_18",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","18",2023-08-01
"HEX","0823ASHC_18",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","18",2023-08-01
"HEX","0823ASHC_26",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","26",2023-08-01
"HEX","0823ASHC_26",39.75810821,5.631215545,39.75810821,0,0,"0823ASHC_qPCR.csv","0823","ASHC","26",2023-08-01
"HEX","NTC-01",NA,NA,0,0,0,"0823ASHC_qPCR.csv","NTC-",NA,NA,NA
"HEX","0823ASHC_qPCR_Std-03",22.15447105,1e+06,22.05715283,0.097915803,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-03",21.95865019,1e+06,22.05715283,0.097915803,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-03",22.05833724,1e+06,22.05715283,0.097915803,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_03",33.06477184,555.8066052,33.30904742,0.345457841,111.9269322,"0823ASHC_qPCR.csv","0823","ASHC","03",2023-08-01
"HEX","0823ASHC_03",33.55332301,397.5180196,33.30904742,0.345457841,111.9269322,"0823ASHC_qPCR.csv","0823","ASHC","03",2023-08-01
"HEX","0823ASHC_11",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","11",2023-08-01
"HEX","0823ASHC_11",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","11",2023-08-01
"HEX","0823ASHC_19",16.06846599,64428739.45,15.90695186,0.228415474,11302797.15,"0823ASHC_qPCR.csv","0823","ASHC","19",2023-08-01
"HEX","0823ASHC_19",15.74543773,80413308.48,15.90695186,0.228415474,11302797.15,"0823ASHC_qPCR.csv","0823","ASHC","19",2023-08-01
"HEX","0823ASHC_27",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","27",2023-08-01
"HEX","0823ASHC_27",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","27",2023-08-01
"HEX","NTC-01",NA,NA,0,0,0,"0823ASHC_qPCR.csv","NTC-",NA,NA,NA
"HEX","0823ASHC_qPCR_Std-04",25.53305409,1e+05,25.49465301,0.038844422,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-04",25.45537993,1e+05,25.49465301,0.038844422,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-04",25.49552502,1e+05,25.49465301,0.038844422,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_04",35.38180825,113.3830601,35.38180825,0,0,"0823ASHC_qPCR.csv","0823","ASHC","04",2023-08-01
"HEX","0823ASHC_04",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","04",2023-08-01
"HEX","0823ASHC_12",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","12",2023-08-01
"HEX","0823ASHC_12",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","12",2023-08-01
"HEX","0823ASHC_20",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","20",2023-08-01
"HEX","0823ASHC_20",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","20",2023-08-01
"HEX","0823ASHC_28",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","28",2023-08-01
"HEX","0823ASHC_28",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","28",2023-08-01
"HEX","0823ASHC_qPCR_Std-05",29.90781196,10000,29.63273893,0.254672052,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-05",29.40515256,10000,29.63273893,0.254672052,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-05",29.58525227,10000,29.63273893,0.254672052,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_05",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","05",2023-08-01
"HEX","0823ASHC_05",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","05",2023-08-01
"HEX","0823ASHC_13",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","13",2023-08-01
"HEX","0823ASHC_13",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","13",2023-08-01
"HEX","0823ASHC_21",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","21",2023-08-01
"HEX","0823ASHC_21",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","21",2023-08-01
"HEX","0823ASHC_29",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","29",2023-08-01
"HEX","0823ASHC_29",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","29",2023-08-01
"HEX","0823ASHC_qPCR_Std-06",32.37337376,1000,32.52152949,0.139381727,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-06",32.54115851,1000,32.52152949,0.139381727,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-06",32.65005619,1000,32.52152949,0.139381727,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_06",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","06",2023-08-01
"HEX","0823ASHC_06",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","06",2023-08-01
"HEX","0823ASHC_14",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","14",2023-08-01
"HEX","0823ASHC_14",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","14",2023-08-01
"HEX","0823ASHC_22",30.80087285,2627.039525,30.65400927,0.207696468,414.7223719,"0823ASHC_qPCR.csv","0823","ASHC","22",2023-08-01
"HEX","0823ASHC_22",30.50714569,3213.545528,30.65400927,0.207696468,414.7223719,"0823ASHC_qPCR.csv","0823","ASHC","22",2023-08-01
"HEX","0823ASHC_30",36.29989173,60.39478526,36.29989173,0,0,"0823ASHC_qPCR.csv","0823","ASHC","30",2023-08-01
"HEX","0823ASHC_30",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","30",2023-08-01
"HEX","0823ASHC_qPCR_Std-07",34.83393914,100,35.46827328,0.687761778,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-07",35.37163918,100,35.46827328,0.687761778,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-07",36.19924153,100,35.46827328,0.687761778,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_07",36.71979893,45.27781463,36.71979893,0,0,"0823ASHC_qPCR.csv","0823","ASHC","07",2023-08-01
"HEX","0823ASHC_07",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","07",2023-08-01
"HEX","0823ASHC_15",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","15",2023-08-01
"HEX","0823ASHC_15",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","15",2023-08-01
"HEX","0823ASHC_23",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","23",2023-08-01
"HEX","0823ASHC_23",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","23",2023-08-01
"HEX","0823ASHC_qPCR_Std-08",37.19435847,10,37.19435847,0,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-08",NA,10,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_qPCR_Std-08",NA,10,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC",NA,2023-08-01
"HEX","0823ASHC_08",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","08",2023-08-01
"HEX","0823ASHC_08",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","08",2023-08-01
"HEX","0823ASHC_16",37.0728992,35.53669353,37.0728992,0,0,"0823ASHC_qPCR.csv","0823","ASHC","16",2023-08-01
"HEX","0823ASHC_16",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","16",2023-08-01
"HEX","0823ASHC_24",39.23868574,8.042060481,39.23868574,0,0,"0823ASHC_qPCR.csv","0823","ASHC","24",2023-08-01
"HEX","0823ASHC_24",NA,NA,0,0,0,"0823ASHC_qPCR.csv","0823","ASHC","24",2023-08-01
"FAM","0823FENC_qPCR_Std-01",14.44675244,1e+08,14.45121266,0.02592956,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-01",14.42780253,1e+08,14.45121266,0.02592956,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-01",14.47908301,1e+08,14.45121266,0.02592956,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_01",26.17929516,59562.49618,26.12149911,0.081735952,3251.583336,"0823FENC_qPCR.csv","0823","FENC","01",2023-08-01
"FAM","0823FENC_01",26.06370306,64160.92943,26.12149911,0.081735952,3251.583336,"0823FENC_qPCR.csv","0823","FENC","01",2023-08-01
"FAM","0823FENC_09",33.99062668,391.1985843,33.91687037,0.104307169,27.53865219,"0823FENC_qPCR.csv","0823","FENC","09",2023-08-01
"FAM","0823FENC_09",33.84311406,430.1441197,33.91687037,0.104307169,27.53865219,"0823FENC_qPCR.csv","0823","FENC","09",2023-08-01
"FAM","0823FENC_17",20.8477636,1839348.214,20.76771779,0.113201868,141102.6379,"0823FENC_qPCR.csv","0823","FENC","17",2023-08-01
"FAM","0823FENC_17",20.68767198,2038897.479,20.76771779,0.113201868,141102.6379,"0823FENC_qPCR.csv","0823","FENC","17",2023-08-01
"FAM","0823FENC_25",20.47248825,2341640.352,20.37842445,0.13302629,213041.9623,"0823FENC_qPCR.csv","0823","FENC","25",2023-08-01
"FAM","0823FENC_25",20.28436066,2642927.184,20.37842445,0.13302629,213041.9623,"0823FENC_qPCR.csv","0823","FENC","25",2023-08-01
"FAM","NTC-01",NA,NA,0,0,0,"0823FENC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0823FENC_qPCR_Std-02",18.16248498,1e+07,18.21828274,0.048597515,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-02",18.2513465,1e+07,18.21828274,0.048597515,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-02",18.24101673,1e+07,18.21828274,0.048597515,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_02",27.69775761,22423.17293,27.71570679,0.025383978,362.0021155,"0823FENC_qPCR.csv","0823","FENC","02",2023-08-01
"FAM","0823FENC_02",27.73365597,21911.22463,27.71570679,0.025383978,362.0021155,"0823FENC_qPCR.csv","0823","FENC","02",2023-08-01
"FAM","0823FENC_10",30.2006685,4480.79481,30.17770412,0.032476531,95.02041252,"0823FENC_qPCR.csv","0823","FENC","10",2023-08-01
"FAM","0823FENC_10",30.15473975,4615.173966,30.17770412,0.032476531,95.02041252,"0823FENC_qPCR.csv","0823","FENC","10",2023-08-01
"FAM","0823FENC_18",27.85871896,20217.27502,27.88328232,0.034737842,444.7747943,"0823FENC_qPCR.csv","0823","FENC","18",2023-08-01
"FAM","0823FENC_18",27.90784568,19588.26847,27.88328232,0.034737842,444.7747943,"0823FENC_qPCR.csv","0823","FENC","18",2023-08-01
"FAM","0823FENC_26",28.34959718,14742.31252,28.39363936,0.062285054,574.330126,"0823FENC_qPCR.csv","0823","FENC","26",2023-08-01
"FAM","0823FENC_26",28.43768155,13930.08707,28.39363936,0.062285054,574.330126,"0823FENC_qPCR.csv","0823","FENC","26",2023-08-01
"FAM","NTC-01",NA,NA,0,0,0,"0823FENC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0823FENC_qPCR_Std-03",22.07824775,1e+06,22.04496232,0.03162636,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-03",22.04133065,1e+06,22.04496232,0.03162636,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-03",22.01530857,1e+06,22.04496232,0.03162636,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_03",18.43413881,8690772.976,18.57980881,0.206008494,1050357.534,"0823FENC_qPCR.csv","0823","FENC","03",2023-08-01
"FAM","0823FENC_03",18.72547881,7205343.106,18.57980881,0.206008494,1050357.534,"0823FENC_qPCR.csv","0823","FENC","03",2023-08-01
"FAM","0823FENC_11",27.03851897,34268.56378,26.96365255,0.105877104,2450.441435,"0823FENC_qPCR.csv","0823","FENC","11",2023-08-01
"FAM","0823FENC_11",26.88878613,37734.01129,26.96365255,0.105877104,2450.441435,"0823FENC_qPCR.csv","0823","FENC","11",2023-08-01
"FAM","0823FENC_19",24.91815135,134075.9662,24.9924222,0.105034844,8640.868088,"0823FENC_qPCR.csv","0823","FENC","19",2023-08-01
"FAM","0823FENC_19",25.06669305,121855.9334,24.9924222,0.105034844,8640.868088,"0823FENC_qPCR.csv","0823","FENC","19",2023-08-01
"FAM","0823FENC_27",22.81556679,518605.5665,22.6782291,0.194224833,70882.74666,"0823FENC_qPCR.csv","0823","FENC","27",2023-08-01
"FAM","0823FENC_27",22.5408914,618848.9081,22.6782291,0.194224833,70882.74666,"0823FENC_qPCR.csv","0823","FENC","27",2023-08-01
"FAM","NTC-01",NA,NA,0,0,0,"0823FENC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0823FENC_qPCR_Std-04",24.88368932,1e+05,24.89143913,0.006742543,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-04",24.89595998,1e+05,24.89143913,0.006742543,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-04",24.89466809,1e+05,24.89143913,0.006742543,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_04",25.70912584,80601.58642,25.67736505,0.044916545,2377.466462,"0823FENC_qPCR.csv","0823","FENC","04",2023-08-01
"FAM","0823FENC_04",25.64560425,83963.83173,25.67736505,0.044916545,2377.466462,"0823FENC_qPCR.csv","0823","FENC","04",2023-08-01
"FAM","0823FENC_12",24.9583005,130657.0354,24.82450589,0.189214158,17356.6654,"0823FENC_qPCR.csv","0823","FENC","12",2023-08-01
"FAM","0823FENC_12",24.69071128,155203.067,24.82450589,0.189214158,17356.6654,"0823FENC_qPCR.csv","0823","FENC","12",2023-08-01
"FAM","0823FENC_20",27.13074709,32294.33222,27.01172373,0.168324447,3779.325283,"0823FENC_qPCR.csv","0823","FENC","20",2023-08-01
"FAM","0823FENC_20",26.89270037,37639.1053,27.01172373,0.168324447,3779.325283,"0823FENC_qPCR.csv","0823","FENC","20",2023-08-01
"FAM","0823FENC_28",26.79509604,40078.46332,26.60041162,0.275325339,8067.689964,"0823FENC_qPCR.csv","0823","FENC","28",2023-08-01
"FAM","0823FENC_28",26.40572721,51487.89989,26.60041162,0.275325339,8067.689964,"0823FENC_qPCR.csv","0823","FENC","28",2023-08-01
"FAM","0823FENC_qPCR_Std-05",29.39505955,10000,29.29752514,0.084639558,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-05",29.2541556,10000,29.29752514,0.084639558,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-05",29.24336028,10000,29.29752514,0.084639558,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_05",28.82489046,10858.3346,28.79100623,0.047919536,342.166735,"0823FENC_qPCR.csv","0823","FENC","05",2023-08-01
"FAM","0823FENC_05",28.757122,11342.23144,28.79100623,0.047919536,342.166735,"0823FENC_qPCR.csv","0823","FENC","05",2023-08-01
"FAM","0823FENC_13",20.26548824,2675213.021,20.18496149,0.113882015,206522.6993,"0823FENC_qPCR.csv","0823","FENC","13",2023-08-01
"FAM","0823FENC_13",20.10443475,2967280.224,20.18496149,0.113882015,206522.6993,"0823FENC_qPCR.csv","0823","FENC","13",2023-08-01
"FAM","0823FENC_21",27.99879946,18474.91806,27.9866403,0.017195645,205.9978812,"0823FENC_qPCR.csv","0823","FENC","21",2023-08-01
"FAM","0823FENC_21",27.97448114,18766.24305,27.9866403,0.017195645,205.9978812,"0823FENC_qPCR.csv","0823","FENC","21",2023-08-01
"FAM","0823FENC_29",33.60715416,500.6611515,33.68333998,0.107743023,33.05823494,"0823FENC_qPCR.csv","0823","FENC","29",2023-08-01
"FAM","0823FENC_29",33.7595258,453.9097473,33.68333998,0.107743023,33.05823494,"0823FENC_qPCR.csv","0823","FENC","29",2023-08-01
"FAM","0823FENC_qPCR_Std-06",33.08024683,1000,33.01583201,0.084422659,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-06",32.92025873,1000,33.01583201,0.084422659,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-06",33.04699046,1000,33.01583201,0.084422659,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_06",27.90199367,19662.15742,27.75872243,0.202616124,2814.566646,"0823FENC_qPCR.csv","0823","FENC","06",2023-08-01
"FAM","0823FENC_06",27.6154512,23642.55574,27.75872243,0.202616124,2814.566646,"0823FENC_qPCR.csv","0823","FENC","06",2023-08-01
"FAM","0823FENC_14",23.46168184,342219.8682,23.51368053,0.073537258,15661.18238,"0823FENC_qPCR.csv","0823","FENC","14",2023-08-01
"FAM","0823FENC_14",23.56567923,320071.6117,23.51368053,0.073537258,15661.18238,"0823FENC_qPCR.csv","0823","FENC","14",2023-08-01
"FAM","0823FENC_22",23.99626212,242626.0118,24.21757731,0.312986956,42515.96209,"0823FENC_qPCR.csv","0823","FENC","22",2023-08-01
"FAM","0823FENC_22",24.43889251,182499.3616,24.21757731,0.312986956,42515.96209,"0823FENC_qPCR.csv","0823","FENC","22",2023-08-01
"FAM","0823FENC_30",33.9471969,402.2833433,34.01386828,0.094287566,23.38572367,"0823FENC_qPCR.csv","0823","FENC","30",2023-08-01
"FAM","0823FENC_30",34.08053966,369.2109357,34.01386828,0.094287566,23.38572367,"0823FENC_qPCR.csv","0823","FENC","30",2023-08-01
"FAM","0823FENC_qPCR_Std-07",35.76699946,100,36.05940196,0.413519576,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-07",36.35180445,100,36.05940196,0.413519576,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_07",26.32705462,54161.06576,26.34527572,0.025768521,887.4734669,"0823FENC_qPCR.csv","0823","FENC","07",2023-08-01
"FAM","0823FENC_07",26.36349681,52905.98874,26.34527572,0.025768521,887.4734669,"0823FENC_qPCR.csv","0823","FENC","07",2023-08-01
"FAM","0823FENC_15",18.11171723,10694160.36,18.19979951,0.124567157,810273.0361,"0823FENC_qPCR.csv","0823","FENC","15",2023-08-01
"FAM","0823FENC_15",18.28788179,9548261.242,18.19979951,0.124567157,810273.0361,"0823FENC_qPCR.csv","0823","FENC","15",2023-08-01
"FAM","0823FENC_23",17.94403754,11912373.97,17.83906746,0.148450113,1218144.175,"0823FENC_qPCR.csv","0823","FENC","23",2023-08-01
"FAM","0823FENC_23",17.73409738,13635089.98,17.83906746,0.148450113,1218144.175,"0823FENC_qPCR.csv","0823","FENC","23",2023-08-01
"FAM","0823FENC_qPCR_Std-08",38.25913761,10,39.12237027,1.220795338,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-08",NA,10,0,0,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_qPCR_Std-08",39.98560293,10,39.12237027,1.220795338,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"FAM","0823FENC_08",29.80677299,5773.165137,29.82682062,0.028351629,103.9590795,"0823FENC_qPCR.csv","0823","FENC","08",2023-08-01
"FAM","0823FENC_08",29.84686825,5626.144797,29.82682062,0.028351629,103.9590795,"0823FENC_qPCR.csv","0823","FENC","08",2023-08-01
"FAM","0823FENC_16",29.30796479,7957.684402,29.34678355,0.054898014,274.1586811,"0823FENC_qPCR.csv","0823","FENC","16",2023-08-01
"FAM","0823FENC_16",29.38560231,7569.965477,29.34678355,0.054898014,274.1586811,"0823FENC_qPCR.csv","0823","FENC","16",2023-08-01
"FAM","0823FENC_24",29.75827349,5956.145473,29.80352987,0.064002193,238.2518472,"0823FENC_qPCR.csv","0823","FENC","24",2023-08-01
"FAM","0823FENC_24",29.84878626,5619.20648,29.80352987,0.064002193,238.2518472,"0823FENC_qPCR.csv","0823","FENC","24",2023-08-01
"HEX","0823FENC_qPCR_Std-01",15.27153916,1e+08,14.7239371,0.487120767,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_qPCR_Std-01",14.56142677,1e+08,14.7239371,0.487120767,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_qPCR_Std-01",14.33884535,1e+08,14.7239371,0.487120767,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_01",27.62783899,17253.56645,27.21852663,0.578855087,9062.23793,"0823FENC_qPCR.csv","0823","FENC","01",2023-08-01
"HEX","0823FENC_01",26.80921428,30069.50623,27.21852663,0.578855087,9062.23793,"0823FENC_qPCR.csv","0823","FENC","01",2023-08-01
"HEX","0823FENC_09",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","09",2023-08-01
"HEX","0823FENC_09",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","09",2023-08-01
"HEX","0823FENC_17",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","17",2023-08-01
"HEX","0823FENC_17",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","17",2023-08-01
"HEX","0823FENC_25",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","25",2023-08-01
"HEX","0823FENC_25",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","25",2023-08-01
"HEX","NTC-01",NA,NA,0,0,0,"0823FENC_qPCR.csv","NTC-",NA,NA,NA
"HEX","0823FENC_qPCR_Std-02",19.05560436,1e+07,18.24526432,0.702019809,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_qPCR_Std-02",17.82155859,1e+07,18.24526432,0.702019809,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_qPCR_Std-02",17.85863,1e+07,18.24526432,0.702019809,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
"HEX","0823FENC_02",32.76514588,528.3511052,32.00788992,1.07092165,670.474848,"0823FENC_qPCR.csv","0823","FENC","02",2023-08-01
"HEX","0823FENC_02",31.25063396,1476.545728,32.00788992,1.07092165,670.474848,"0823FENC_qPCR.csv","0823","FENC","02",2023-08-01
"HEX","0823FENC_10",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","10",2023-08-01
"HEX","0823FENC_10",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","10",2023-08-01
"HEX","0823FENC_18",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","18",2023-08-01
"HEX","0823FENC_18",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","18",2023-08-01
"HEX","0823FENC_26",37.95192442,15.64541701,37.95192442,0,0,"0823FENC_qPCR.csv","0823","FENC","26",2023-08-01
"HEX","0823FENC_26",NA,NA,0,0,0,"0823FENC_qPCR.csv","0823","FENC","26",2023-08-01
"HEX","NTC-01",NA,NA,0,0,0,"0823FENC_qPCR.csv","NTC-",NA,NA,NA
"HEX","0823FENC_qPCR_Std-03",21.51228002,1e+06,21.53777985,0.193573968,0,"0823FENC_qPCR.csv","0823","FENC",NA,2023-08-01
