"","Date Time","Site","variable","value"
"60418",2026-02-15 13:20:00,"ASHC","Temperature",-0.28408325
"60419",2026-02-15 13:50:00,"ASHC","Temperature",-0.28989503
"60420",2026-02-15 14:20:00,"ASHC","Temperature",-0.31612304
"60421",2026-02-15 14:50:00,"ASHC","Temperature",-0.33519042
"60422",2026-02-15 15:20:00,"ASHC","Temperature",-0.37546387
"60423",2026-02-15 15:50:00,"ASHC","Temperature",-0.32552612
"60424",2026-02-15 16:20:00,"ASHC","Temperature",-0.2190918
"60425",2026-02-15 16:50:00,"ASHC","Temperature",-0.23774292
"60426",2026-02-15 17:20:00,"ASHC","Temperature",-0.014829102
"60427",2026-02-15 17:50:00,"ASHC","Temperature",0.16819458
"60428",2026-02-15 18:20:00,"ASHC","Temperature",0.242771
"60429",2026-02-15 18:50:00,"ASHC","Temperature",0.28071898
"60430",2026-02-15 19:20:00,"ASHC","Temperature",0.25540283
"60431",2026-02-15 19:50:00,"ASHC","Temperature",0.09231201
"60432",2026-02-15 20:20:00,"ASHC","Temperature",0.014454346
"60433",2026-02-15 20:50:00,"ASHC","Temperature",-0.003045654
"60434",2026-02-15 21:20:00,"ASHC","Temperature",-0.047874756
"60435",2026-02-15 21:50:00,"ASHC","Temperature",-0.03350708
"60436",2026-02-15 22:20:00,"ASHC","Temperature",-0.05666626
"60437",2026-02-15 22:50:00,"ASHC","Temperature",-0.06378052
"60438",2026-02-15 23:20:00,"ASHC","Temperature",-0.061679687
"60439",2026-02-15 23:50:00,"ASHC","Temperature",-0.06984741
"60440",2026-02-16 00:20:00,"ASHC","Temperature",-0.06751953
"60441",2026-02-16 00:50:00,"ASHC","Temperature",-0.105471194
"60442",2026-02-16 01:20:00,"ASHC","Temperature",-0.14411376
"60443",2026-02-16 01:50:00,"ASHC","Temperature",-0.27171752
"60444",2026-02-16 02:20:00,"ASHC","Temperature",-0.39769042
"60445",2026-02-16 02:50:00,"ASHC","Temperature",-0.57647705
"60446",2026-02-16 03:20:00,"ASHC","Temperature",-0.72211426
"60447",2026-02-16 03:50:00,"ASHC","Temperature",-0.8636316
"60448",2026-02-16 04:20:00,"ASHC","Temperature",-0.92307985
"60449",2026-02-16 04:50:00,"ASHC","Temperature",-0.9561389
"60450",2026-02-16 05:20:00,"ASHC","Temperature",-0.13901123
"60451",2026-02-16 05:50:00,"ASHC","Temperature",-0.1849231
"60452",2026-02-16 06:20:00,"ASHC","Temperature",-0.23966675
"60453",2026-02-16 06:50:00,"ASHC","Temperature",-0.25197753
"60454",2026-02-16 07:20:00,"ASHC","Temperature",-0.2987915
"60455",2026-02-16 07:50:00,"ASHC","Temperature",-0.29247314
"60456",2026-02-16 08:20:00,"ASHC","Temperature",-0.27042726
"60457",2026-02-16 08:50:00,"ASHC","Temperature",-0.27396607
"60458",2026-02-16 09:20:00,"ASHC","Temperature",-0.27422974
"60459",2026-02-16 09:50:00,"ASHC","Temperature",-0.2680127
"60460",2026-02-16 10:20:00,"ASHC","Temperature",-0.25247803
"60461",2026-02-16 10:50:00,"ASHC","Temperature",-0.23795044
"60462",2026-02-16 11:20:00,"ASHC","Temperature",-0.21211793
"60463",2026-02-16 11:50:00,"ASHC","Temperature",-0.16561767
"60464",2026-02-16 12:20:00,"ASHC","Temperature",-0.09263794
"60465",2026-02-16 12:50:00,"ASHC","Temperature",-0.037982177
"60466",2026-02-16 13:20:00,"ASHC","Temperature",0.000559082
"60467",2026-02-16 13:50:00,"ASHC","Temperature",0.030109864
"60468",2026-02-16 14:20:00,"ASHC","Temperature",0.06253174
"60469",2026-02-16 14:50:00,"ASHC","Temperature",0.093603514
"60470",2026-02-16 15:20:00,"ASHC","Temperature",0.13592407
"60471",2026-02-16 15:50:00,"ASHC","Temperature",0.111343995
"60472",2026-02-16 16:20:00,"ASHC","Temperature",0.12397339
"60473",2026-02-16 16:50:00,"ASHC","Temperature",0.11179199
"60474",2026-02-16 17:20:00,"ASHC","Temperature",0.12599243
"60475",2026-02-16 17:50:00,"ASHC","Temperature",0.26892823
"60476",2026-02-16 18:20:00,"ASHC","Temperature",0.36650267
"60477",2026-02-16 18:50:00,"ASHC","Temperature",0.29041505
"60478",2026-02-16 19:20:00,"ASHC","Temperature",0.24635498
"60479",2026-02-16 19:50:00,"ASHC","Temperature",0.20036255
"60480",2026-02-16 20:20:00,"ASHC","Temperature",0.11845337
"60481",2026-02-16 20:50:00,"ASHC","Temperature",0.13048463
"60482",2026-02-16 21:20:00,"ASHC","Temperature",0.07124634
"60483",2026-02-16 21:50:00,"ASHC","Temperature",0.04174927
"60484",2026-02-16 22:20:00,"ASHC","Temperature",0.04409424
"60485",2026-02-16 22:50:00,"ASHC","Temperature",0.03845337
"60486",2026-02-16 23:20:00,"ASHC","Temperature",0.036656495
"60487",2026-02-16 23:50:00,"ASHC","Temperature",-0.010357666
"60488",2026-02-17 00:20:00,"ASHC","Temperature",-0.0368103
"60489",2026-02-17 00:50:00,"ASHC","Temperature",-0.026634522
"60490",2026-02-17 01:20:00,"ASHC","Temperature",-0.011025391
"60491",2026-02-17 01:50:00,"ASHC","Temperature",-0.1191687
"60492",2026-02-17 02:20:00,"ASHC","Temperature",-0.24232544
"60493",2026-02-17 02:50:00,"ASHC","Temperature",-0.33828858
"60494",2026-02-17 03:20:00,"ASHC","Temperature",-0.47110108
"60495",2026-02-17 03:50:00,"ASHC","Temperature",-0.5870044
"60496",2026-02-17 04:20:00,"ASHC","Temperature",-0.7260608
"60497",2026-02-17 04:50:00,"ASHC","Temperature",-0.82098144
"60498",2026-02-17 05:20:00,"ASHC","Temperature",-0.82239866
"60499",2026-02-17 05:50:00,"ASHC","Temperature",-0.45830566
"60500",2026-02-17 06:20:00,"ASHC","Temperature",-0.11786743
"60501",2026-02-17 06:50:00,"ASHC","Temperature",-0.106276855
"60502",2026-02-17 07:20:00,"ASHC","Temperature",-0.09283203
"60503",2026-02-17 07:50:00,"ASHC","Temperature",-0.09328979
"60504",2026-02-17 08:20:00,"ASHC","Temperature",-0.10018921
"60505",2026-02-17 08:50:00,"ASHC","Temperature",-0.098094486
"60506",2026-02-17 09:20:00,"ASHC","Temperature",-0.10460938
"60507",2026-02-17 09:50:00,"ASHC","Temperature",-0.10725586
"60508",2026-02-17 10:20:00,"ASHC","Temperature",-0.08970581
"60509",2026-02-17 10:50:00,"ASHC","Temperature",-0.072424315
"60510",2026-02-17 11:20:00,"ASHC","Temperature",-0.05185669
"60511",2026-02-17 11:50:00,"ASHC","Temperature",0.00241333
"60512",2026-02-17 12:20:00,"ASHC","Temperature",0.071258545
"60513",2026-02-17 12:50:00,"ASHC","Temperature",0.13531372
"60514",2026-02-17 13:20:00,"ASHC","Temperature",0.22929932
"60515",2026-02-17 13:50:00,"ASHC","Temperature",0.3310376
"60516",2026-02-17 14:20:00,"ASHC","Temperature",0.47444212
"60517",2026-02-17 14:50:00,"ASHC","Temperature",0.5010059
"60518",2026-02-17 15:20:00,"ASHC","Temperature",0.49259156
"60519",2026-02-17 15:50:00,"ASHC","Temperature",0.44421265
"60520",2026-02-17 16:20:00,"ASHC","Temperature",0.34662843
"60521",2026-02-17 16:50:00,"ASHC","Temperature",0.30637696
"60522",2026-02-17 17:20:00,"ASHC","Temperature",0.26078737
"60523",2026-02-17 17:50:00,"ASHC","Temperature",0.19670166
"60524",2026-02-17 18:20:00,"ASHC","Temperature",0.2619287
"60525",2026-02-17 18:50:00,"ASHC","Temperature",0.5369287
"60526",2026-02-17 19:20:00,"ASHC","Temperature",0.5039026
"60527",2026-02-17 19:50:00,"ASHC","Temperature",0.38522094
"60528",2026-02-17 20:20:00,"ASHC","Temperature",0.32940918
"60529",2026-02-17 20:50:00,"ASHC","Temperature",0.28103393
"60530",2026-02-17 21:20:00,"ASHC","Temperature",0.28121704
"60531",2026-02-17 21:50:00,"ASHC","Temperature",0.3173645
"60532",2026-02-17 22:20:00,"ASHC","Temperature",0.31916383
"60533",2026-02-17 22:50:00,"ASHC","Temperature",0.29772583
"60534",2026-02-17 23:20:00,"ASHC","Temperature",0.26738647
"60535",2026-02-17 23:50:00,"ASHC","Temperature",0.26216307
"60536",2026-02-18 00:20:00,"ASHC","Temperature",0.22758423
"60537",2026-02-18 00:50:00,"ASHC","Temperature",0.21115234
"60538",2026-02-18 01:20:00,"ASHC","Temperature",0.16327515
"60539",2026-02-18 01:50:00,"ASHC","Temperature",0.16493653
"60540",2026-02-18 02:20:00,"ASHC","Temperature",0.08460327
"60541",2026-02-18 02:50:00,"ASHC","Temperature",-0.016923828
"60542",2026-02-18 03:20:00,"ASHC","Temperature",-0.112091064
"60543",2026-02-18 03:50:00,"ASHC","Temperature",-0.22973388
"60544",2026-02-18 04:20:00,"ASHC","Temperature",-0.26129028
"60545",2026-02-18 04:50:00,"ASHC","Temperature",-0.44104248
"60546",2026-02-18 05:20:00,"ASHC","Temperature",-0.47298706
"60547",2026-02-18 05:50:00,"ASHC","Temperature",-0.4131543
"60548",2026-02-18 06:20:00,"ASHC","Temperature",-0.3991638
"60549",2026-02-18 06:50:00,"ASHC","Temperature",0.18721558
"60550",2026-02-18 07:20:00,"ASHC","Temperature",0.14450195
"60551",2026-02-18 07:50:00,"ASHC","Temperature",0.16347046
"60552",2026-02-18 08:20:00,"ASHC","Temperature",0.14451294
"60553",2026-02-18 08:50:00,"ASHC","Temperature",0.10501465
"60554",2026-02-18 09:20:00,"ASHC","Temperature",-0.021027831
"60555",2026-02-18 09:50:00,"ASHC","Temperature",0.008858643
"60556",2026-02-18 10:20:00,"ASHC","Temperature",0.05380249
"60557",2026-02-18 10:50:00,"ASHC","Temperature",0.044759523
"60558",2026-02-18 11:20:00,"ASHC","Temperature",0.07783325
"60559",2026-02-18 11:50:00,"ASHC","Temperature",0.07851074
"60560",2026-02-18 12:20:00,"ASHC","Temperature",0.082601316
"60561",2026-02-18 12:50:00,"ASHC","Temperature",0.110516354
"60562",2026-02-18 13:20:00,"ASHC","Temperature",0.13843507
"60563",2026-02-18 13:50:00,"ASHC","Temperature",0.16799805
"60564",2026-02-18 14:20:00,"ASHC","Temperature",0.18343872
"60565",2026-02-18 14:50:00,"ASHC","Temperature",0.17780395
"60566",2026-02-18 15:20:00,"ASHC","Temperature",0.15798339
"60567",2026-02-18 15:50:00,"ASHC","Temperature",0.10657471
"60568",2026-02-18 16:20:00,"ASHC","Temperature",0.06520874
"60569",2026-02-18 16:50:00,"ASHC","Temperature",0.010389404
"60570",2026-02-18 17:20:00,"ASHC","Temperature",0.008405762
"60571",2026-02-18 17:50:00,"ASHC","Temperature",0.12021851
"60572",2026-02-18 18:20:00,"ASHC","Temperature",0.29510254
"60573",2026-02-18 18:50:00,"ASHC","Temperature",0.24350587
"60574",2026-02-18 19:20:00,"ASHC","Temperature",0.2768811
"60575",2026-02-18 19:50:00,"ASHC","Temperature",0.29404786
"60576",2026-02-18 20:20:00,"ASHC","Temperature",0.2912439
"60577",2026-02-18 20:50:00,"ASHC","Temperature",0.30933595
"60578",2026-02-18 21:20:00,"ASHC","Temperature",0.23675781
"60579",2026-02-18 21:50:00,"ASHC","Temperature",0.13771118
"60580",2026-02-18 22:20:00,"ASHC","Temperature",0.06332153
"60581",2026-02-18 22:50:00,"ASHC","Temperature",0.05970093
"60582",2026-02-18 23:20:00,"ASHC","Temperature",0.08619629
"60583",2026-02-18 23:50:00,"ASHC","Temperature",0.07207153
"60584",2026-02-19 00:20:00,"ASHC","Temperature",0.0883667
"60585",2026-02-19 00:50:00,"ASHC","Temperature",0.08730957
"60586",2026-02-19 01:20:00,"ASHC","Temperature",0.08879273
"60587",2026-02-19 01:50:00,"ASHC","Temperature",0.10409179
"60588",2026-02-19 02:20:00,"ASHC","Temperature",0.13969238
"60589",2026-02-19 02:50:00,"ASHC","Temperature",0.14317872
"60590",2026-02-19 03:20:00,"ASHC","Temperature",0.142948
"60591",2026-02-19 03:50:00,"ASHC","Temperature",0.09573609
"60592",2026-02-19 04:20:00,"ASHC","Temperature",0.027252197
"60593",2026-02-19 04:50:00,"ASHC","Temperature",0.013841553
"60594",2026-02-19 05:20:00,"ASHC","Temperature",0.006584473
"60595",2026-02-19 05:50:00,"ASHC","Temperature",0.052327882
"60596",2026-02-19 06:20:00,"ASHC","Temperature",0.2412207
"60597",2026-02-19 06:50:00,"ASHC","Temperature",0.40937135
"60598",2026-02-19 07:20:00,"ASHC","Temperature",0.239635
"60599",2026-02-19 07:50:00,"ASHC","Temperature",0.1531836
"60600",2026-02-19 08:20:00,"ASHC","Temperature",0.20919067
"60601",2026-02-19 08:50:00,"ASHC","Temperature",0.20722169
"60602",2026-02-19 09:20:00,"ASHC","Temperature",0.17681763
"60603",2026-02-19 09:50:00,"ASHC","Temperature",0.22565673
"60604",2026-02-19 10:20:00,"ASHC","Temperature",0.24020141
"60605",2026-02-19 10:50:00,"ASHC","Temperature",0.27299196
"60606",2026-02-19 11:20:00,"ASHC","Temperature",0.23593873
"60607",2026-02-19 11:50:00,"ASHC","Temperature",0.26035523
"60608",2026-02-19 12:20:00,"ASHC","Temperature",0.30594727
"60609",2026-02-19 12:50:00,"ASHC","Temperature",0.36988282
"60610",2026-02-19 13:20:00,"ASHC","Temperature",0.48661745
"60611",2026-02-19 13:50:00,"ASHC","Temperature",0.58345336
"60612",2026-02-19 14:20:00,"ASHC","Temperature",0.639458
"60613",2026-02-19 14:50:00,"ASHC","Temperature",0.6883264
"60614",2026-02-19 15:20:00,"ASHC","Temperature",0.73961914
"60615",2026-02-19 15:50:00,"ASHC","Temperature",0.757312
"60616",2026-02-19 16:20:00,"ASHC","Temperature",0.7405676
"60617",2026-02-19 16:50:00,"ASHC","Temperature",0.7360144
"60618",2026-02-19 17:20:00,"ASHC","Temperature",0.73045045
"60619",2026-02-19 17:50:00,"ASHC","Temperature",0.74046755
"60620",2026-02-19 18:20:00,"ASHC","Temperature",0.88732666
"60621",2026-02-19 18:50:00,"ASHC","Temperature",1.0468946
"60622",2026-02-19 19:20:00,"ASHC","Temperature",0.9895715
"60623",2026-02-19 19:50:00,"ASHC","Temperature",0.5782849
"60624",2026-02-19 20:20:00,"ASHC","Temperature",0.62612915
"60625",2026-02-19 20:50:00,"ASHC","Temperature",0.7311108
"60626",2026-02-19 21:20:00,"ASHC","Temperature",0.64349365
"60627",2026-02-19 21:50:00,"ASHC","Temperature",0.5913757
"60628",2026-02-19 22:20:00,"ASHC","Temperature",0.55025023
"60629",2026-02-19 22:50:00,"ASHC","Temperature",0.5144092
"60630",2026-02-19 23:20:00,"ASHC","Temperature",0.46333373
"60631",2026-02-19 23:50:00,"ASHC","Temperature",0.4451648
"60632",2026-02-20 00:20:00,"ASHC","Temperature",0.45877686
"60633",2026-02-20 00:50:00,"ASHC","Temperature",0.45938355
"60634",2026-02-20 01:20:00,"ASHC","Temperature",0.45084718
"60635",2026-02-20 01:50:00,"ASHC","Temperature",0.46188477
"60636",2026-02-20 02:20:00,"ASHC","Temperature",0.46305177
"60637",2026-02-20 02:50:00,"ASHC","Temperature",0.45280153
"60638",2026-02-20 03:20:00,"ASHC","Temperature",0.4633301
"60639",2026-02-20 03:50:00,"ASHC","Temperature",0.4352417
"60640",2026-02-20 04:20:00,"ASHC","Temperature",0.41959962
"60641",2026-02-20 04:50:00,"ASHC","Temperature",0.350083
"60642",2026-02-20 05:20:00,"ASHC","Temperature",0.31817627
"60643",2026-02-20 05:50:00,"ASHC","Temperature",0.32894042
"60644",2026-02-20 06:20:00,"ASHC","Temperature",0.36213502
"60645",2026-02-20 06:50:00,"ASHC","Temperature",0.3994409
"60646",2026-02-20 07:20:00,"ASHC","Temperature",0.5959509
"60647",2026-02-20 07:50:00,"ASHC","Temperature",0.4815979
"60648",2026-02-20 08:20:00,"ASHC","Temperature",0.59994507
"60649",2026-02-20 08:50:00,"ASHC","Temperature",0.64530027
"60650",2026-02-20 09:20:00,"ASHC","Temperature",0.7519324
"60651",2026-02-20 09:50:00,"ASHC","Temperature",0.6939441
"60652",2026-02-20 10:20:00,"ASHC","Temperature",0.6908984
"60653",2026-02-20 10:50:00,"ASHC","Temperature",0.6802148
"60654",2026-02-20 11:20:00,"ASHC","Temperature",0.5615735
"60655",2026-02-20 11:50:00,"ASHC","Temperature",0.54453856
"60656",2026-02-20 12:20:00,"ASHC","Temperature",0.53932863
"60657",2026-02-20 12:50:00,"ASHC","Temperature",0.5376892
"60658",2026-02-20 13:20:00,"ASHC","Temperature",0.54527587
"60659",2026-02-20 13:50:00,"ASHC","Temperature",0.58521116
"60660",2026-02-20 14:20:00,"ASHC","Temperature",0.6014331
"60661",2026-02-20 14:50:00,"ASHC","Temperature",0.63769287
"60662",2026-02-20 15:20:00,"ASHC","Temperature",0.63816893
"60663",2026-02-20 15:50:00,"ASHC","Temperature",0.6733655
"60664",2026-02-20 16:20:00,"ASHC","Temperature",0.6228259
"60665",2026-02-20 16:50:00,"ASHC","Temperature",0.6620691
"60666",2026-02-20 17:20:00,"ASHC","Temperature",0.66112185
"60667",2026-02-20 17:50:00,"ASHC","Temperature",0.73439574
"60668",2026-02-20 18:20:00,"ASHC","Temperature",0.85609984
"60669",2026-02-20 18:50:00,"ASHC","Temperature",0.93035644
"60670",2026-02-20 19:20:00,"ASHC","Temperature",1.1793933
"60671",2026-02-20 19:50:00,"ASHC","Temperature",1.3611474
"60672",2026-02-20 20:20:00,"ASHC","Temperature",0.7186841
"60673",2026-02-20 20:50:00,"ASHC","Temperature",0.79594237
"60674",2026-02-20 21:20:00,"ASHC","Temperature",0.7886609
"60675",2026-02-20 21:50:00,"ASHC","Temperature",0.7590271
"60676",2026-02-20 22:20:00,"ASHC","Temperature",0.7728711
"60677",2026-02-20 22:50:00,"ASHC","Temperature",0.7344751
"60678",2026-02-20 23:20:00,"ASHC","Temperature",0.73736936
"60679",2026-02-20 23:50:00,"ASHC","Temperature",0.7275952
"60680",2026-02-21 00:20:00,"ASHC","Temperature",0.70223147
"60681",2026-02-21 00:50:00,"ASHC","Temperature",0.6675354
"60682",2026-02-21 01:20:00,"ASHC","Temperature",0.66824096
"60683",2026-02-21 01:50:00,"ASHC","Temperature",0.6724377
"60684",2026-02-21 02:20:00,"ASHC","Temperature",0.6878931
"60685",2026-02-21 02:50:00,"ASHC","Temperature",0.7058069
"60686",2026-02-21 03:20:00,"ASHC","Temperature",0.71669066
"60687",2026-02-21 03:50:00,"ASHC","Temperature",0.6934204
"60688",2026-02-21 04:20:00,"ASHC","Temperature",0.65886354
"60689",2026-02-21 04:50:00,"ASHC","Temperature",0.7452551
"60690",2026-02-21 05:20:00,"ASHC","Temperature",0.8557373
"60691",2026-02-21 05:50:00,"ASHC","Temperature",0.9330835
"60692",2026-02-21 06:20:00,"ASHC","Temperature",0.94319093
"60693",2026-02-21 06:50:00,"ASHC","Temperature",0.99361575
"60694",2026-02-21 07:20:00,"ASHC","Temperature",1.0035584
"60695",2026-02-21 07:50:00,"ASHC","Temperature",1.0623388
"60696",2026-02-21 08:20:00,"ASHC","Temperature",1.2573547
"60697",2026-02-21 08:50:00,"ASHC","Temperature",0.8292151
"60698",2026-02-21 09:20:00,"ASHC","Temperature",0.7022974
"60699",2026-02-21 09:50:00,"ASHC","Temperature",0.80073607
"60700",2026-02-21 10:20:00,"ASHC","Temperature",0.95944095
"60701",2026-02-21 10:50:00,"ASHC","Temperature",1.0993567
"60702",2026-02-21 11:20:00,"ASHC","Temperature",1.0094141
"60703",2026-02-21 11:50:00,"ASHC","Temperature",1.0293103
"60704",2026-02-21 12:20:00,"ASHC","Temperature",1.0807178
"60705",2026-02-21 12:50:00,"ASHC","Temperature",1.0898829
"60706",2026-02-21 13:20:00,"ASHC","Temperature",1.0703295
"60707",2026-02-21 13:50:00,"ASHC","Temperature",1.0664587
"60708",2026-02-21 14:20:00,"ASHC","Temperature",1.1173266
"60709",2026-02-21 14:50:00,"ASHC","Temperature",1.4291736
"60710",2026-02-21 15:20:00,"ASHC","Temperature",1.4873023
"60711",2026-02-21 15:50:00,"ASHC","Temperature",1.682544
"60712",2026-02-21 16:20:00,"ASHC","Temperature",1.7751062
"60713",2026-02-21 16:50:00,"ASHC","Temperature",1.9780627
"60714",2026-02-21 17:20:00,"ASHC","Temperature",2.1632032
"60715",2026-02-21 17:50:00,"ASHC","Temperature",2.3880858
"60716",2026-02-21 18:20:00,"ASHC","Temperature",2.5388818
"60717",2026-02-21 18:50:00,"ASHC","Temperature",2.6216016
"60718",2026-02-21 19:20:00,"ASHC","Temperature",2.6803052
"60719",2026-02-21 19:50:00,"ASHC","Temperature",2.6946692
"60720",2026-02-21 20:20:00,"ASHC","Temperature",2.7633703
"60721",2026-02-21 20:50:00,"ASHC","Temperature",0.8586414
"60722",2026-02-21 21:20:00,"ASHC","Temperature",0.8245508
"60723",2026-02-21 21:50:00,"ASHC","Temperature",1.1389978
"60724",2026-02-21 22:20:00,"ASHC","Temperature",1.0566211
"60725",2026-02-21 22:50:00,"ASHC","Temperature",0.98980224
"60726",2026-02-21 23:20:00,"ASHC","Temperature",0.88805664
"60727",2026-02-21 23:50:00,"ASHC","Temperature",0.7810095
"60728",2026-02-22 00:20:00,"ASHC","Temperature",0.69631594
"60729",2026-02-22 00:50:00,"ASHC","Temperature",0.63464475
"60730",2026-02-22 01:20:00,"ASHC","Temperature",0.6404236
"60731",2026-02-22 01:50:00,"ASHC","Temperature",0.6473828
"60732",2026-02-22 02:20:00,"ASHC","Temperature",0.6635352
"60733",2026-02-22 02:50:00,"ASHC","Temperature",0.64999634
"60734",2026-02-22 03:20:00,"ASHC","Temperature",0.67616946
"60735",2026-02-22 03:50:00,"ASHC","Temperature",0.69533813
"60736",2026-02-22 04:20:00,"ASHC","Temperature",0.7608789
"60737",2026-02-22 04:50:00,"ASHC","Temperature",0.74007934
"60738",2026-02-22 05:20:00,"ASHC","Temperature",0.6893433
"60739",2026-02-22 05:50:00,"ASHC","Temperature",0.67664796
"60740",2026-02-22 06:20:00,"ASHC","Temperature",0.77586913
"60741",2026-02-22 06:50:00,"ASHC","Temperature",0.8206604
"60742",2026-02-22 07:20:00,"ASHC","Temperature",0.8240515
"60743",2026-02-22 07:50:00,"ASHC","Temperature",0.9843665
"60744",2026-02-22 08:20:00,"ASHC","Temperature",1.0352173
"60745",2026-02-22 08:50:00,"ASHC","Temperature",1.2465478
"60746",2026-02-22 09:20:00,"ASHC","Temperature",1.2031446
"60747",2026-02-22 09:50:00,"ASHC","Temperature",0.99884397
"60748",2026-02-22 10:20:00,"ASHC","Temperature",0.9887573
"60749",2026-02-22 10:50:00,"ASHC","Temperature",1.0248632
"60750",2026-02-22 11:20:00,"ASHC","Temperature",1.018711
"60751",2026-02-22 11:50:00,"ASHC","Temperature",0.951792
"60752",2026-02-22 12:20:00,"ASHC","Temperature",0.87939817
"60753",2026-02-22 12:50:00,"ASHC","Temperature",0.8580383
"60754",2026-02-22 13:20:00,"ASHC","Temperature",0.846272
"60755",2026-02-22 13:50:00,"ASHC","Temperature",0.8336206
"60756",2026-02-22 14:20:00,"ASHC","Temperature",0.83950317
"60757",2026-02-22 14:50:00,"ASHC","Temperature",0.8425525
"60758",2026-02-22 15:20:00,"ASHC","Temperature",0.84377444
"60759",2026-02-22 15:50:00,"ASHC","Temperature",0.86026853
"60760",2026-02-22 16:20:00,"ASHC","Temperature",0.86583984
"60761",2026-02-22 16:50:00,"ASHC","Temperature",0.87838864
"60762",2026-02-22 17:20:00,"ASHC","Temperature",0.920354
"60763",2026-02-22 17:50:00,"ASHC","Temperature",0.8902319
"60764",2026-02-22 18:20:00,"ASHC","Temperature",0.8808935
"60765",2026-02-22 18:50:00,"ASHC","Temperature",0.8411682
"60766",2026-02-22 19:20:00,"ASHC","Temperature",0.70965457
"60767",2026-02-22 19:50:00,"ASHC","Temperature",0.46338624
"60768",2026-02-22 20:20:00,"ASHC","Temperature",0.117687985
"60769",2026-02-22 20:50:00,"ASHC","Temperature",0.13333008
"60770",2026-02-22 21:20:00,"ASHC","Temperature",0.7536731
"60771",2026-02-22 21:50:00,"ASHC","Temperature",0.6525
"60772",2026-02-22 22:20:00,"ASHC","Temperature",0.5614709
"60773",2026-02-22 22:50:00,"ASHC","Temperature",0.55374753
"60774",2026-02-22 23:20:00,"ASHC","Temperature",0.51040405
"60775",2026-02-22 23:50:00,"ASHC","Temperature",0.48595703
"60776",2026-02-23 00:20:00,"ASHC","Temperature",0.47146973
"60777",2026-02-23 00:50:00,"ASHC","Temperature",0.46598145
"60778",2026-02-23 01:20:00,"ASHC","Temperature",0.4878723
"60779",2026-02-23 01:50:00,"ASHC","Temperature",0.4766028
"60780",2026-02-23 02:20:00,"ASHC","Temperature",0.4391699
"60781",2026-02-23 02:50:00,"ASHC","Temperature",0.4147241
"60782",2026-02-23 03:20:00,"ASHC","Temperature",0.26171386
"60783",2026-02-23 03:50:00,"ASHC","Temperature",0.2890027
"60784",2026-02-23 04:20:00,"ASHC","Temperature",0.29507202
"60785",2026-02-23 04:50:00,"ASHC","Temperature",0.15120849
"60786",2026-02-23 05:20:00,"ASHC","Temperature",0.08883057
"60787",2026-02-23 05:50:00,"ASHC","Temperature",-0.09291382
"60788",2026-02-23 06:20:00,"ASHC","Temperature",-0.28801268
"60789",2026-02-23 06:50:00,"ASHC","Temperature",-0.5178125
"60790",2026-02-23 07:20:00,"ASHC","Temperature",-0.6488306
"60791",2026-02-23 07:50:00,"ASHC","Temperature",-0.7511548
"60792",2026-02-23 08:20:00,"ASHC","Temperature",-0.8920703
"60793",2026-02-23 08:50:00,"ASHC","Temperature",-0.9884839
"60794",2026-02-23 09:20:00,"ASHC","Temperature",-1.021886
"60795",2026-02-23 09:50:00,"ASHC","Temperature",-0.9916272
"60796",2026-02-23 10:20:00,"ASHC","Temperature",-0.12360108
"60797",2026-02-23 10:50:00,"ASHC","Temperature",-0.07602051
"60798",2026-02-23 11:20:00,"ASHC","Temperature",0.08300781
"60799",2026-02-23 11:50:00,"ASHC","Temperature",0.22490966
"60800",2026-02-23 12:20:00,"ASHC","Temperature",0.27742797
"60801",2026-02-23 12:50:00,"ASHC","Temperature",0.300636
"60802",2026-02-23 13:20:00,"ASHC","Temperature",0.3229126
"60803",2026-02-23 13:50:00,"ASHC","Temperature",0.32113403
"60804",2026-02-23 14:20:00,"ASHC","Temperature",0.28868043
"60805",2026-02-23 14:50:00,"ASHC","Temperature",0.2666272
"60806",2026-02-23 15:20:00,"ASHC","Temperature",0.2854016
"60807",2026-02-23 15:50:00,"ASHC","Temperature",0.29343507
"60808",2026-02-23 16:20:00,"ASHC","Temperature",0.2893457
"60809",2026-02-23 16:50:00,"ASHC","Temperature",0.3129834
"60810",2026-02-23 17:20:00,"ASHC","Temperature",0.29539186
"60811",2026-02-23 17:50:00,"ASHC","Temperature",0.25406983
"60812",2026-02-23 18:20:00,"ASHC","Temperature",0.21994872
"60813",2026-02-23 18:50:00,"ASHC","Temperature",0.16212647
"60814",2026-02-23 19:20:00,"ASHC","Temperature",0.096730955
"60815",2026-02-23 19:50:00,"ASHC","Temperature",-0.07643311
"60816",2026-02-23 20:20:00,"ASHC","Temperature",-0.16591918
"60817",2026-02-23 20:50:00,"ASHC","Temperature",-0.22599487
"60818",2026-02-23 21:20:00,"ASHC","Temperature",-0.26980102
"60819",2026-02-23 21:50:00,"ASHC","Temperature",-0.30106568
"60820",2026-02-23 22:20:00,"ASHC","Temperature",-0.37262574
"60821",2026-02-23 22:50:00,"ASHC","Temperature",0.11136597
"60822",2026-02-23 23:20:00,"ASHC","Temperature",0.040550537
"60823",2026-02-23 23:50:00,"ASHC","Temperature",0.04218872
"60824",2026-02-24 00:20:00,"ASHC","Temperature",0.006890869
"60825",2026-02-24 00:50:00,"ASHC","Temperature",0.01440918
